I keep a consistent schedule.,I look sternly at the students.,I point out the children who are disruptive.,I remind the class about the rules on the wall.,I raise my voice.,I express my disappointment in the children.,I change the subject to something more intresting.,I act more enthusiastic.,I engage distracted children with questions.,I insist on silence.,I wait until the children are quiet.,I use a ritual the children know to get the children's attention.,I let the class get out of hand.,I talk about why the activity is more interesting than they think.
1.324642597,-1.11170925,-0.172465058,0.03142712,1.472070885,0.336571365,0.406892042,-2.301136889,-1.004265264,-0.186203144,-0.543065591,0.949001912,-1.190493501,0.938237733
1.557995345,0.190730954,-0.422948529,2.135967642,-0.245725992,1.642681114,0.925862834,0.97446617,-0.114992965,-1.692937284,0.023826508,1.026508538,1.969861522,1.018443145
0.173315207,-0.633684081,1.277658505,-0.746119895,-0.525762534,-0.888320582,-1.37150554,-1.473668933,-1.954651449,0.208682892,-0.113561296,-1.245731349,-0.239528594,-0.488026394
1.413943429,-0.070153311,0.985257305,0.934807945,0.147885601,-0.349107128,0.27310457,-0.799275031,-0.774334737,-0.154407042,-1.098199347,0.457748255,0.3835959,-1.06396141
0.069163339,0.547058472,1.034326314,0.075799899,0.760537426,-0.340503901,0.716321164,-0.218709505,-0.230106997,0.342048038,-1.600840735,-0.243348852,-1.887053431,0.432401009
0.290291552,0.05260653,1.499343985,-0.22790972,1.920511663,0.422540542,-1.126873705,-0.396515723,-0.383178021,0.361696262,0.970898986,-0.674506631,-0.641118171,-0.64907672
2.414040528,1.015315272,1.984788843,2.097400166,0.244017197,-1.431354081,0.310831687,-0.618749188,-0.95494858,1.306771658,-1.0020568,-0.154445914,-1.518445675,-1.219672072
-0.204573358,-0.994588265,-1.265807347,-0.198662847,0.448474046,0.757350855,0.043500531,1.450053939,1.289027992,-1.582027019,1.326664814,0.250947664,1.386932482,-0.870031057
0.853164418,-2.439240342,0.812704191,0.375205059,-1.497091992,-2.159256967,1.313004106,-0.994969918,-0.123931408,-1.033378957,1.2059436,1.956461267,-0.497887491,0.572675307
0.841108513,0.350544289,0.700307047,3.257893046,0.521326723,1.613255195,-0.298305795,0.073856838,-1.050768547,-1.567205143,-1.070320223,-0.468822791,0.505375944,-0.708352557
-2.267981213,-0.656384628,-1.758353332,-1.150411278,1.766395501,-0.124170345,-0.029692723,-0.068795535,0.575804139,1.665226811,-0.938572652,-1.057884962,0.989654811,1.171692581
0.605935874,-0.314647029,-0.21266681,-1.171573788,0.737034908,-0.459418929,-0.169399859,-0.225165541,-0.1979708,0.704528147,0.162271403,0.138097165,0.04186863,-0.686151667
-0.05192647,0.545946175,-0.316861546,0.115069848,-1.205894551,-0.162883363,-0.874763626,-0.38942819,-0.104053822,-0.338919002,0.041696627,-0.052260132,0.048463006,0.290769873
-0.80294758,-0.600825735,-0.408563401,-1.270551365,-0.553113244,0.076828463,0.453707077,-0.223468314,0.574723345,-1.44269721,0.241012419,1.338882392,0.147361293,1.943534241
-0.657057021,-1.548847804,-1.187410551,-1.272986582,-0.468881737,0.183861417,1.453156019,-0.987555695,2.203026613,-0.884496339,0.301660408,-0.978454536,1.109070209,0.89847119
-0.599869217,-1.112319736,-1.662099778,-0.642085032,-1.363809357,0.286413193,0.604611901,1.037921012,0.837596029,-0.458255701,1.393994521,0.167469225,2.258492632,0.406836997
-0.486108791,2.144629546,1.667634589,0.778591394,1.288956881,-0.74683977,-0.061938912,-0.836496743,-0.474932332,0.12767397,-0.478400469,0.143922061,0.49966651,1.112320286
-0.494481659,-0.251120296,0.065039621,-1.382608337,0.400373663,-0.053305421,-0.416040884,-0.036902673,0.123153632,-0.604068064,-0.235112944,-1.307949686,-1.018946699,-0.190287096
2.322046587,0.640221219,-0.196960224,0.481133516,0.086906981,0.086606738,-0.985363289,-0.743702687,-1.610343206,2.004239253,-1.102121768,2.205570784,-1.071752181,-0.559691603
0.010724716,1.322031061,1.21555523,0.960232204,-1.397457662,1.398149125,1.134740277,2.327103246,1.725110888,0.641622478,0.778352717,0.950431959,1.375874903,0.941350635
0.133427838,0.167777843,0.614310148,-0.136894388,-0.293865141,-1.076831553,-0.52331059,0.64144068,0.302254783,0.903348204,-0.927975593,-0.523124738,-0.358868299,-0.385940412
-0.133590763,-0.932675038,0.55346767,-0.876022589,-1.279337606,0.758831593,0.05618579,1.477312054,0.077535484,-1.075495927,1.205475446,0.013104165,0.789951273,-0.293597261
-0.92717989,-1.292735906,0.644746362,-0.093799265,-0.243339223,0.523308746,1.384444498,-0.325155897,0.83045144,-2.024239483,1.543453712,-1.187845644,0.877439993,1.064944073
-0.683174513,1.289574646,-0.182789486,0.203228875,-0.281533041,0.487994004,-1.023069475,0.547632562,0.372428373,-0.098138038,-0.366871209,0.739688438,-1.29304718,0.559035833
-0.818275198,-2.302289012,-0.317636867,0.011000914,-0.887673999,0.688810966,1.744660375,1.424509907,1.844830449,-0.289588565,1.129339934,0.505161759,0.192342432,1.896520605
-0.010501417,0.660712457,-0.559228559,-0.268709855,-0.100303121,-0.574834393,0.9509257,1.307037742,1.228070818,-0.646946587,0.644613417,0.222391789,0.061530739,0.71252058
0.546051395,0.091822664,-0.842667193,-1.069311832,0.318301666,1.650663698,0.459556169,-0.388482955,1.104071203,-1.38546971,0.466579872,-0.364782937,0.525854078,1.391187416
-0.998925141,-0.741999264,-1.113779502,-1.70878628,-1.316470011,-2.849382094,0.349728725,1.292259306,1.291702172,0.379297239,-0.139846038,-1.488732826,-1.379718122,0.101269736
-1.003414811,0.713257837,-1.446525524,-1.817144933,0.913132559,-1.711156202,0.6833618,2.120308382,1.18433729,-0.682008309,0.968867271,-0.049080185,0.584221843,2.050681053
0.837793435,2.630598323,-0.006852178,0.209778652,1.069239425,0.382670741,-1.191311709,-0.089920099,-0.230389303,1.552705374,-1.458495991,-0.105766995,-0.164113956,-1.146518808
0.394537459,-0.993586405,0.777286587,-0.355913028,-0.668450698,0.003194211,0.060109471,-0.621285463,-0.860336471,0.235253352,0.284158097,0.537875897,-0.036038376,0.807514084
1.412945838,-1.357845348,-0.888658188,0.348987786,-0.593886786,0.018813277,0.564255542,2.323375545,0.343788445,0.441716739,0.619804186,1.879919613,0.070012024,0.417586274
0.235562404,0.290382913,-1.011291267,0.220175897,0.779891868,-1.03336126,-1.247655861,-0.789805267,-1.462092738,-0.758789645,-0.959654148,0.163860582,-0.119689985,-0.72869775
-1.054060902,0.864053942,1.367734099,0.373985798,-0.074938974,1.131155031,0.376675202,0.225818506,0.147735404,-0.771573985,-0.457013164,0.160831165,0.646856823,-1.014641322
0.104038116,0.205148135,1.186217415,-0.243692479,2.564049143,1.893305312,-1.172381647,-1.239369161,-1.820439002,-0.171320059,-2.292717133,0.023156797,0.041838163,0.016168913
0.66154995,-1.18126543,1.456448561,0.569004205,0.45328526,-0.824890497,0.999354065,0.938312421,-0.491195514,-1.007133987,0.398251919,1.519565101,0.42892131,1.463556897
1.077519341,1.266410441,-0.510265293,0.94507143,0.671673388,1.789775719,-0.183347284,-1.677772056,-1.254394104,0.411507676,-0.045996683,0.349557376,-0.375182747,-1.12911288
-0.303143535,-0.480014841,1.121958803,0.089179327,1.188708777,-0.906622138,-0.675420638,-0.423300919,-1.134463212,-0.312763843,-0.843222242,-1.306333336,0.581180381,0.236244608
-1.143950842,-1.356240808,-0.170949412,-0.937859339,-0.721826103,-0.126883946,0.791202795,1.149259017,1.204775984,-0.632990338,-0.917899466,-0.534327162,0.041429966,0.100891966
1.116232581,-0.347048193,-0.511684704,-1.157301104,-0.461496603,-0.40500901,0.645046514,0.442895036,0.920469711,-0.166696582,2.000912523,0.255297217,-0.583839144,0.025354887
0.928095538,-1.872959812,0.922474211,0.122941153,-0.490636895,0.425623819,0.202341638,-1.742245356,-0.89863259,0.141463266,0.497030619,-0.210744815,-0.89536602,0.208668624
0.260712312,0.513255972,-1.753059235,0.561796235,-0.547512644,0.587087203,0.898046829,1.520930868,1.940375962,-0.129235636,1.611116791,0.264326553,-0.580023909,1.701785904
0.877071905,1.201070631,-0.426230687,1.996095972,-1.490104433,0.986684408,0.891756219,0.902746073,0.341727375,0.848225644,0.696633262,-0.970214581,-1.443822065,-0.142439711
1.688555349,-0.05989564,-1.125681392,2.34371807,-0.933400615,-0.754198126,0.631566244,1.520844152,1.699100284,-1.149547763,0.195783134,0.796289654,-0.253540746,1.710487696
0.276520949,-0.017659063,-1.278082685,0.516000854,-0.150075229,-1.365144041,-1.241838674,0.496260846,-2.003402232,-0.049242818,-0.430345287,-1.888136704,0.795412792,-1.711431225
-0.677317613,-1.708369493,-0.425696509,0.710373042,-0.967071822,-1.369544598,-0.102825268,-0.081937329,1.023231227,-1.310024724,0.97009873,-2.049230965,2.382987265,1.435721524
-2.989084503,0.272466153,-1.833135648,-2.341535239,0.656717309,0.183999477,-0.870118697,0.036060243,0.639085202,-1.929702854,-0.839717746,-2.568816725,-1.462457678,-0.857143458
2.520368029,-1.591639607,1.501997735,2.093305088,-0.454868471,-0.668292489,2.215010332,0.492817513,0.734724203,-0.21693361,0.666900456,3.027778086,0.913153828,-1.619258628
0.327647907,-2.246706517,-2.090333365,0.468667071,-1.329216551,1.03848834,1.374749711,0.946846647,1.744156242,-0.347485357,2.062120739,0.384261513,-0.164649317,0.86131619
1.051198116,0.682524106,-0.319313867,2.295405585,-0.523451161,-1.220191658,-0.086701318,-1.720890814,-0.893659417,1.706258924,1.019613897,1.834262129,-0.928781878,-0.565158132
1.199051004,-0.086739634,-0.76784588,-0.007554003,-0.471040723,-0.922985966,0.32931616,0.294763252,0.703344341,-0.57579742,-0.353052986,-0.131204754,-0.160171763,0.224334891
0.039598813,1.548676601,0.203587215,1.447771903,0.304344623,0.375144222,0.903748017,-1.36946992,0.356194108,1.198670242,-0.667119402,-1.682451244,0.111182145,1.400379144
-0.920209765,0.897295163,-0.011759563,0.340154137,-2.362181899,-0.509061382,0.345688984,1.088186241,0.494778614,-0.708133736,0.934507502,0.777446852,-0.070192515,0.35946358
-0.498123312,-1.005206443,1.274666991,0.740912676,-0.29570778,-0.519570535,0.601632418,-1.660263976,-0.6974573,-0.970714686,-0.556754989,-0.367798499,-0.06166337,0.437582116
-1.59559014,1.807702738,0.495318965,0.714417547,3.428481724,0.070494355,-2.233031047,-0.93603042,-1.552725546,-0.583068893,-2.041377815,-1.808634711,-0.516595105,-1.340132217
-0.204690002,0.064265831,-1.572667574,0.293662857,-1.002586749,-0.374086165,2.300773129,1.071644387,1.221336209,-0.77253702,1.764035126,0.432447112,0.305873943,1.81146065
0.736328215,0.638328715,0.426122909,1.437812647,-0.181994412,0.664499564,1.343596425,-0.136921354,0.197182756,0.555438322,0.524296245,-0.268512622,-0.743813998,-0.3678671
0.414309451,0.107812998,-0.731975662,-0.031700689,-0.828080053,1.340692237,1.627229562,1.234946819,1.532281318,-0.537432222,1.615212598,1.876200025,1.108268919,0.954163864
0.641673714,-0.918796992,-0.567434948,-0.55480047,-1.3758503,-0.827941107,0.560047844,0.318811237,0.080189841,-0.164048255,-0.261318094,0.769571462,0.247715195,1.497033893
1.756319829,0.179391652,0.332427387,0.078317666,-2.032995707,1.27794511,0.671678555,-1.218782484,0.260839175,-0.684388825,-0.42742525,1.250764412,1.20470513,-0.465376462
-0.949037453,-1.688420368,-0.455814827,-0.922318221,0.160551474,-0.221242319,-0.278662374,-0.734207019,-0.461252429,-2.621303138,-1.411528656,-0.249245521,-0.010021727,1.395823185
1.430198308,-0.274119887,0.186788416,1.654007183,-0.18278013,-0.946393229,0.652137047,-0.546917232,-0.067012975,0.385527026,-0.352009328,1.548453725,-0.654705444,0.541299878
1.387818995,1.256793603,0.513147791,-0.422896305,-1.894687052,-1.039100158,0.174382642,1.165722413,1.288769347,0.196197649,1.287595131,1.286525136,-0.378630887,-0.640943593
0.057331175,-1.931807468,0.588120254,0.396203548,-0.080869791,0.373756953,-0.362088321,0.623917876,-0.183564632,-0.422492483,0.522434771,1.682704751,0.829035278,-1.267303845
0.495302028,1.114473921,0.656697638,-0.113175129,-0.64600412,-1.292139114,-0.363138897,-0.995674956,-1.047689144,-0.032889436,0.283422213,-0.250431651,0.16104474,-0.934422643
2.652395385,-0.995951181,1.529294726,1.769905772,-1.003275932,-0.965005237,0.232241866,1.092452787,0.356065661,0.247747052,0.944855495,2.37864876,-0.371745879,-0.205938843
1.208757081,-0.027348243,0.420601053,0.23058336,-0.702623,-0.024674214,1.803879504,-1.169682467,1.267825805,-0.437566403,0.082889101,1.475019022,1.002054235,0.538205129
0.06393444,1.402782387,1.16454777,-0.903277,2.371343057,0.004237429,-0.028142611,0.122861737,0.364200288,1.182053295,-0.518985868,-1.08289916,-0.58862015,0.0324211
1.271791964,-0.450752117,-0.720764416,-0.250755219,-0.040878778,-0.126368317,1.065919948,0.983205801,0.327787933,-0.579960476,-0.354500273,0.811353964,1.032030081,-0.565385585
0.318446326,0.297700131,0.598615241,-1.093868054,0.574492584,1.952376125,-1.537497828,1.544776479,-0.073983763,-0.268589307,0.712175073,0.609770617,1.91900359,0.0301806
-0.147566865,-0.632900842,-1.104411012,0.87703727,-0.345094135,-0.850678595,-0.077702382,0.582562273,0.003084806,0.240795301,0.39107206,-0.43393338,0.0266253,-0.395146702
2.589707159,-0.191066969,-1.583661713,1.61176319,0.066009863,0.394029148,-0.228504617,0.189797394,-0.135567596,2.038445359,1.104471118,1.475558098,-1.299251563,0.139036048
1.210111742,1.642891652,0.981038357,-0.076261717,1.647560307,-1.123478992,-0.204285475,-0.784863423,-1.182097345,0.470887144,-2.583730419,-0.060585885,-1.184537657,-0.376604462
-1.075618912,0.304954694,-0.493104446,-0.267421909,0.062628857,-1.485380837,-1.213248149,0.747343599,-0.233454151,-0.74736609,-0.927107605,-1.235280067,1.311419327,1.057459697
-1.779602176,-0.613439461,-1.045783258,-0.609332497,0.392571354,1.204816092,0.625173817,0.314033158,-0.070172936,-1.247661443,0.738490682,-1.596003299,0.351637375,0.600480248
-0.781703682,0.079636393,0.010472936,-0.186196428,0.817394742,0.201605277,-0.990287102,-1.963335324,-1.795032658,-0.089710463,-1.029199105,-1.772188149,0.498465579,-1.744253498
1.22920586,1.04579335,1.945198861,1.429918681,-0.633989739,-0.34480452,0.43360197,-0.437269833,0.738314032,1.819959851,0.09147984,-0.024493812,-1.345998749,0.680083798
0.18342783,-2.489103019,-0.441734421,0.038381692,-1.412466016,-0.193332075,1.155511677,0.496238819,0.888759512,-1.359768877,0.144933634,1.638562167,0.35447894,-0.312830721
-1.513854431,0.070522122,1.314147885,1.27981564,0.208368002,-0.588428705,-1.977969997,-0.671915869,-1.419937406,-0.402287864,0.302199224,1.993238537,-0.656283442,-1.572281955
0.066358719,-1.043223084,0.353151562,0.158270325,0.560392196,0.50497758,-0.463909742,-0.898810029,-0.308506706,-0.168620255,0.827719112,-0.179097939,2.804228414,0.791913715
0.985034444,0.611888203,0.832952951,1.171960565,-0.108761237,1.301063073,-1.303258277,-1.439861206,-1.150844925,0.3287105,-1.252613824,1.253811793,-0.614413066,-1.507524466
0.6798254,-1.206934844,-0.079828946,0.915462656,-1.028982192,-0.870701886,1.001212679,0.30818558,0.674588725,0.249672386,0.733763884,-0.202752629,0.264243837,0.641704155
0.40930232,0.944643079,0.892166465,-0.20061284,1.50649056,0.300667455,-0.928003709,-0.143996639,-0.256953846,-0.824500663,-0.280649539,-0.25989918,-0.316734124,-1.599451061
-1.598583184,-0.824432629,0.01415923,-1.524207491,-1.167529961,2.266363328,0.474418174,0.56953007,1.01373337,-0.219227079,0.917903519,-1.068752308,1.783001658,0.835446712
2.244560189,0.294957637,0.40100912,-0.200118514,-0.365792425,-0.037087233,1.78410388,0.395002075,1.202676181,-1.35644992,1.487209197,0.628324757,1.154406626,1.696691078
-0.899968159,-0.102665325,0.758598753,-0.652362252,1.106676863,-0.345008171,1.265217782,-0.392741654,0.724814313,-0.877650176,-0.369888277,-2.056789409,-0.611301186,1.894797209
0.737376454,1.004220017,2.46E-04,1.77323591,-0.026891347,-1.350888857,1.356059088,8.19E-04,0.390904898,-0.268288987,-0.728427299,0.829904022,-0.828282759,0.548160499
0.641722565,-0.851227508,0.073164254,0.692410671,-0.186493756,-0.040636912,1.853799908,-0.018091979,1.955370472,-0.539819092,0.8505303,0.224364021,1.133466989,1.13133008
0.090522194,-0.668881601,0.009212926,-0.0466381,-0.67916311,-1.722293653,0.475508027,1.120990179,1.280866471,1.052408828,1.158364848,0.002169477,-0.162732742,2.180969613
-1.199180187,0.003160727,-0.5346625,-0.834949186,0.450813177,-0.497303057,-1.193468294,-0.00459222,-1.181515776,-0.696153582,0.455854935,-2.089053829,-1.586486653,-0.873239215
-0.237994502,-1.481223353,-1.302353713,-0.273675879,0.999416186,0.691120303,-0.9854671,-0.904681354,-0.036658157,-1.894417083,-1.636069797,-0.179377729,0.210676253,0.107297787
1.185609466,0.233208395,1.07036545,1.624071547,0.022367136,0.060537754,1.418784808,-1.642269918,0.674002333,1.845728985,-0.780750717,2.739854633,-0.002339332,0.410430132
0.457575632,-0.425863662,0.064048295,1.490595131,0.141809733,0.566947024,0.551785733,0.150583578,0.75619863,-1.155975119,-0.445343578,-1.108784554,-1.820571077,0.507172738
-1.679041725,0.291572879,-0.549558126,-1.31643097,1.209809361,1.902750206,0.14149709,1.303480179,1.277154109,-0.461063724,-0.723491771,-1.479587099,1.605849162,2.587489741
0.77316265,-0.650727542,-0.325661795,1.505666925,0.415291424,1.097838553,1.222697461,0.915876901,0.645216682,1.621300757,-0.341255948,0.709491509,-0.152071393,-0.933064229
-0.073261844,2.502992102,0.697352906,-0.563686552,-0.915499762,0.028318256,-0.388911418,-1.582535143,-1.35467604,1.070218162,0.315311184,0.766955024,-1.315311333,-0.946336285
-1.384169501,-0.044907397,0.845868325,-0.036605622,-0.814023111,-0.930089431,0.533807934,-0.646624968,-0.150778293,1.026306725,-0.759002177,0.1667675,-1.235221601,-0.470873553
0.714840826,-0.803839653,-0.99073677,1.135253346,-1.48221575,1.416014,0.778468019,0.935191326,0.632536703,0.923212734,-0.761519834,-0.214049593,-0.101571068,0.38583852
-1.375392194,-0.270422783,0.849813251,-0.062706649,-1.361381165,-0.233899753,1.570817588,-0.441129015,1.30326169,0.085435853,0.527351036,1.066911713,-0.646459122,1.256326519
-0.291655659,0.808977232,0.222565468,0.983324689,1.380467149,0.650345097,-0.961416538,1.207181272,-0.517634101,1.663173896,-0.475575206,0.688191168,0.456829241,0.065957556
0.100478161,-2.193746713,-1.597134035,-0.345580726,-0.161267088,-0.871504184,1.167590599,1.479604279,0.061063562,-0.163784306,1.428481932,-0.180972665,1.456976582,0.081219678
-2.214634137,-0.690070357,0.796153046,0.225621095,0.716539366,0.215634747,-0.021021014,-0.304094353,-0.327876701,-0.077231188,0.313439698,-1.24570017,0.516294099,-0.716536034
-0.917840381,0.786095337,-0.890804055,-2.81645504,2.611564644,0.211426732,-3.104832596,1.371346282,-1.387216874,0.8664139,-0.96317665,-1.488057717,0.199928731,-1.394865776
0.824140737,1.593812173,-0.063195817,0.335359732,0.492318207,1.040996823,0.57580189,-2.37193918,0.593060568,0.439569586,-0.776137255,-0.44745039,-0.251361366,0.092475202
-0.928930936,-0.216720087,-0.373485533,-1.630369817,-0.69463382,-0.634845155,-1.066323389,-0.551293744,-0.15890152,1.371010501,-0.065245331,-1.477625169,-0.867883607,-0.436350738
0.732787836,-0.087724057,0.447147171,0.201170249,-0.429710404,0.081245969,0.690991209,0.134906341,-0.209682291,-0.788907973,0.749518058,0.63133412,0.879777804,-0.194754802
1.382209784,-1.082742314,-0.248155104,-1.591540379,0.341406942,0.576447423,0.807294964,-0.096903854,-0.154551219,0.424049518,0.219339672,-0.494241323,-0.517032823,1.27254764
0.702346562,1.238416929,-0.030971039,1.136927264,-0.630827799,-0.482010852,2.004502744,-1.041558376,-1.170417303,-0.785354578,0.650385513,0.69823376,-0.233651269,-0.577624657
0.06392016,2.090037258,-0.565599982,-0.0919723,0.540303123,-1.40379481,-1.387597652,-0.431710443,-0.810695246,1.583878579,-0.614469135,0.275513778,-0.982772303,-1.838111994
1.02729354,0.889955755,1.394390145,1.22855031,1.348258733,2.529993984,-1.398102262,-0.273612504,-1.513857255,0.309596451,-1.87765667,0.652533507,-0.050445836,-0.943099303
0.51487856,-0.320264794,-0.822704199,-0.905294059,-2.084314203,-0.984350751,0.41306339,0.116179275,0.008643758,0.411249675,1.484942451,-1.044635279,-1.641555186,0.546648228
1.702115211,0.039915387,0.592293741,1.399320321,0.018298463,-1.34376695,-0.535263866,-0.258462401,-0.70288842,0.009946864,-0.707907145,0.482659847,-1.644516333,-0.794404291
1.1403179,-1.360837569,1.290187694,1.203713619,1.057263075,0.853350565,1.239831292,-0.074438066,0.342118424,1.527493345,0.285867918,2.361674878,-0.63294332,-0.551722858
0.094212377,2.137578177,0.137849592,-1.398133747,-0.048061757,1.680318594,-0.373338485,-1.647468335,-0.630945587,-0.657175482,-0.660877866,-0.612535478,1.699634069,0.070212756
-0.533350836,-1.011718663,0.749265465,-0.165288261,-1.244423164,0.67470461,-0.063527732,-0.761473133,0.412784087,-0.709593869,1.069074335,-0.59249391,1.370857701,-0.52757555
-0.116508061,1.311392406,0.072105374,-0.464650092,-0.22269701,1.011190347,-0.020534796,-0.829830068,-0.614691814,-0.723074695,0.736904141,0.055936756,-0.40026387,-0.489983004
-1.107231249,1.281189483,0.333668544,1.061971126,0.267487322,0.164758124,0.565400795,-1.004412785,-0.462581149,0.3508714,0.576034382,0.143923058,0.007420394,0.42996743
-1.463262849,-0.245348406,-1.134710858,-1.210048376,-0.605322668,1.187301498,-1.867575583,-0.218437545,-0.66544067,-2.455717082,-0.228658702,-0.369331762,-0.607662543,-2.320509008
-1.605909327,-0.798924053,-0.077829217,0.023063853,0.111709766,-1.20534768,-1.075246796,-1.0052174,-0.094926797,1.342139775,-2.246553479,0.00848711,-1.49541864,0.475622466
0.43283177,0.89265663,0.921071722,-1.254901781,0.593876019,-0.494944501,-0.127800212,-1.610898308,-0.813989636,1.01608416,-0.120932046,0.142858064,1.009173822,-0.638150749
0.136512849,-0.52820279,0.12040016,-0.917862757,-0.275274994,-1.169986463,0.478135005,0.586262201,0.46140932,0.05955374,0.658231417,1.538721353,0.894102244,0.308078745
-0.144484397,-2.030661097,0.48989915,-0.616853454,-0.075903719,0.715121994,1.268312157,2.238377172,2.236083985,0.382758015,0.556240739,-0.794622963,-0.395694848,0.813477054
-0.614746882,0.477239316,-0.622362773,-0.172727464,0.06746466,0.236488404,-0.723150113,0.109424451,-0.144633666,-1.46508417,1.408610672,0.027698838,0.061424263,-0.453043626
0.2535333,-0.165975774,0.606747324,-0.565958956,-0.106992985,-1.06097727,0.875302622,-1.009635671,-0.842842531,-0.779201754,0.576933732,0.144773655,0.67710457,0.377968944
-0.636607896,-1.291974546,-1.685315585,-2.392426528,-0.657192623,-1.744012117,-0.234254924,1.641136471,0.453103737,-2.713983991,1.968110501,-1.609582012,0.372404653,0.275139085
-0.437402535,-1.561235274,0.822939643,0.374759109,0.440607048,0.078505107,0.274810429,1.392943736,0.119230671,-0.286796732,0.033966138,0.234632001,0.420677278,0.954209533
0.094956165,-0.070293927,0.165045076,-0.291982474,-0.200880202,2.055530775,-0.425911445,-1.528685844,-1.369262479,1.34991557,-0.042291074,-0.112266857,0.754870525,-1.144593637
-2.478699288,-0.067932066,-1.672915608,-1.192341469,-0.999725011,0.597454975,-0.488346181,0.794440863,0.398838786,0.336880451,0.195657755,-1.45917154,-0.678695359,0.27101667
0.905593345,-0.103895417,-0.161176768,0.120033564,-0.897822372,-0.68243268,0.665230728,-1.167936452,0.286902211,-1.577853614,1.280105056,-0.386901589,0.239770983,0.559134871
0.395000708,0.27688932,0.35892101,-0.108476912,-0.224969704,-1.916993373,-0.540114969,-0.522056758,0.06085699,1.005046615,0.3808755,1.25746622,-1.516225161,0.405630875
1.071099517,-1.276798179,-1.230163585,1.353296104,-0.8915088,-2.118741416,1.370002785,0.293544965,0.824899843,-0.570079139,0.180280059,2.037259677,0.024055541,-0.195046224
-0.698252308,-0.083916298,0.663292421,-0.192628855,1.528850158,-0.086660189,0.56245499,-0.068875332,1.031769137,0.161265083,-1.189675836,-0.426360231,-0.070163748,0.595733004
-0.637624763,0.071724772,-1.088284095,-1.11186812,-1.089414454,-1.575106123,-2.778525691,-0.385074701,-1.29644226,0.330837538,-0.855524255,-1.281072317,-0.386977944,-1.398861741
0.115024446,-0.361720387,-2.403839384,0.900940772,-1.67830248,0.091023515,0.916128426,0.567135968,2.071040757,0.317683127,1.353290645,0.434599759,1.434273973,0.983066911
1.378778329,-0.328081784,0.515731855,2.149036106,0.149209348,0.249768661,0.081104026,0.537415869,-0.218685776,1.952482727,-0.920469756,2.748320482,0.507241168,-0.891635305
0.063491649,1.202909508,-0.475923885,-1.052232049,2.124652132,2.016156711,-0.912524764,-0.199479148,-1.223115018,-2.116862634,-0.80318023,-0.906531438,0.14848718,-1.034420268
-0.192438348,-0.036721331,-0.409219134,-1.911591803,-1.457191312,-1.34410657,0.790988649,-0.52850499,0.70484577,-0.296031738,-0.150417553,-1.538257612,-0.334986524,0.975622715
-0.774536032,1.402878384,-1.130889774,-0.167920696,0.612190606,-0.250674292,0.807351454,0.500909733,1.495366873,0.226348265,1.826093757,-0.163424309,0.232703552,1.77997441
-0.751170162,-0.722628485,0.141095908,-0.839684563,-1.575627479,-1.334146867,0.3604001,-0.382526918,-0.973668085,1.274797044,-1.322545175,0.136061382,-0.562533531,0.067755391
-0.016634138,0.708422508,1.247958751,-0.109175004,0.522936879,-0.805281627,0.066989134,-1.03980784,0.506451034,-0.014374269,-0.123645962,1.04698184,0.064210454,0.228687443
1.405309565,0.082287077,-0.787487668,0.284530142,-0.320032141,-0.843208682,1.368831618,-1.237370976,-0.055427408,1.983487194,-1.35688532,-0.164638756,1.244486612,0.283494779
1.742333165,-0.71332846,-0.941818101,-0.034444943,0.301160452,1.602502443,1.797071225,-0.226515359,1.024789539,0.251327222,-0.745657156,1.005274449,0.464944596,1.170943921
0.606345889,0.141799745,-0.126741603,0.300595848,0.7482585,-0.19953228,-7.54E-04,1.895026661,1.177444172,1.251925204,-0.631945859,-0.031445609,-1.210191412,0.400117396
-1.980823706,-0.823282202,-1.777607638,-1.336747518,-0.298232053,0.291082096,0.246457044,0.616198473,0.967616663,-0.759061482,1.675399178,-1.70310602,1.409686442,-0.014757123
-0.666597122,0.380641997,-0.110205965,-1.569854458,-0.016545403,-0.050155974,-0.287290408,0.879386988,0.810780118,-1.319592366,0.458582915,0.141639817,0.397127235,0.452036961
-0.54279205,-1.36976021,-1.380610465,-1.375413079,-0.118219089,-0.002744602,-0.669126191,-0.13610717,0.582310889,-0.507676121,0.570320997,0.339210958,0.614901085,0.900011264
0.716649072,0.258744787,0.926018752,0.598111537,-0.396559304,0.461663901,0.427976439,-0.010699549,0.438908955,-0.141447811,-0.84066191,0.673797048,-1.127777562,-0.818497556
0.536089998,-0.304647159,0.338605278,0.71614518,1.353445721,0.566581437,-1.441003136,0.163091428,-0.23911238,-1.911207204,-0.461205568,-0.442712776,0.274728486,-0.886478957
0.23188094,-0.475837286,0.280656796,-0.718291436,0.365919741,-0.0022406,0.967652446,-3.823052945,-0.711547641,-1.646492688,0.870517443,0.675464065,0.659645132,0.953808454
0.262616536,0.881637981,-0.075700009,0.916887737,-0.613536903,-0.046962489,0.371281594,0.523354553,-0.172865615,-0.511624334,-0.09255036,1.489828733,-0.134654967,-0.052187343
1.369084908,0.416988497,-0.025644182,0.502446656,0.00209224,1.009288383,0.603426618,0.030730128,-0.69734492,0.999042837,-0.125368169,0.877639684,-0.297081729,-0.487324653
-0.097405824,-0.329599108,-0.524756141,0.200681662,-0.941283283,0.005520798,0.5403121,-0.077137777,0.874422417,-0.002500007,0.604211354,-0.156224241,-0.452187377,-0.878645656
